Unidade de Lotação,Processo SEI,Tipo de Processo,Usuários,Atividades,Tipo de Ação,Pontuação,Data Entrega
GR01FI3,53504.131687/2019-71,Fiscalização: Outorga,Greco Stefano,TEC_25_1 - Encaminhar e instruir PFIS,Análise,"0,5",13/01/2021
GR01FI3,53504.131695/2019-16,Fiscalização: Outorga,Elisabetta Orlando,TEC_01_1 - Ana. e obter inform. ação pont./parc.,Revisão,0,15/01/2021
GR01FI3,53504.131695/2019-16,Fiscalização: Outorga,Elisabetta Orlando,TEC_13_1 - Elaborar documentação de fiscalização,Revisão,0,15/01/2021
GR01FI3,53504.131695/2019-16,Fiscalização: Outorga,Elisabetta Orlando,TEC_14_1 - Elaborar Relatório e instruir processo pontual s/ result conclusivo,Revisão,0,15/01/2021
GR01FI3,53504.131695/2019-16,Fiscalização: Outorga,Elisabetta Orlando,TEC_25_1 - Encaminhar e instruir PFIS,Revisão,0,15/01/2021
GR01FI3,53504.131695/2019-16,Fiscalização: Outorga,Greco Stefano,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,13/01/2021
GR01FI3,53504.131695/2019-16,Fiscalização: Outorga,Greco Stefano,TEC_01_1 - Ana. e obter inform. ação pont./parc.,Análise,"2,5",13/01/2021
GR01FI3,53504.131695/2019-16,Fiscalização: Outorga,Greco Stefano,TEC_14_1 - Elaborar Relatório e instruir processo pontual s/ result conclusivo,Análise,"1,5",13/01/2021
GR01FI3,53504.131695/2019-16,Fiscalização: Outorga,Greco Stefano,TEC_25_1 - Encaminhar e instruir PFIS,Análise,"0,5",13/01/2021
FIGF,53504.131703/2016-39,PAF: Fust,Antonio Esposito,APO_02_1 - Resposta a terceiros,Análise,"0,5",19/03/2021
GR01FI3,53504.131704/2018-87,"Fiscalização: Lacração, Apreensão e Interrupção",Marco Rossi,APO_04_2 - Análise de reversão,Revisão,1,17/01/2021
GR01FI3,53504.131704/2018-87,"Fiscalização: Lacração, Apreensão e Interrupção",Marco Rossi,TEC_23_2 - Controlar qualidade dos PFIS >20pgs,Análise,"17,5",17/01/2021
GR01FI3,53504.131704/2018-87,"Fiscalização: Lacração, Apreensão e Interrupção",Lucca Mason,APO_04_2 - Análise de reversão,Análise,"7,5",14/01/2021
GR01FI3,53504.131707/2014-49,PADO: Obstrução à Fiscalização,JACOB CARTER,TEC_14_2 - Elaborar Relatório e instruir processo sistêmica,Análise,"7,5",04/12/2020
GR01FI3,53504.131707/2014-49,PADO: Obstrução à Fiscalização,JACOB CARTER,TEC_15_2 - Instruir processo de autuação PADO Outorgada,Análise,"4,5",04/12/2020
GR01FI3,53504.131707/2014-49,PADO: Obstrução à Fiscalização,JACOB CARTER,TEC_01_1 - Ana. e obter inform. ação pont./parc.,Análise,"2,5",04/12/2020
GR01FI3,53504.131707/2014-49,PADO: Obstrução à Fiscalização,Elisabetta Orlando,TEC_14_2 - Elaborar Relatório e instruir processo sistêmica,Revisão,1,10/12/2020
GR01FI3,53504.131707/2014-49,PADO: Obstrução à Fiscalização,Elisabetta Orlando,TEC_15_2 - Instruir processo de autuação PADO Outorgada,Revisão,1,10/12/2020
GR01FI3,53504.131707/2014-49,PADO: Obstrução à Fiscalização,Elisabetta Orlando,TEC_01_1 - Ana. e obter inform. ação pont./parc.,Revisão,0,10/12/2020
FIGF,53504.131713/2011-05,PADO: Direitos do Consumidor - STFC,Maria Bruno,FIGF_17_1 - Solicitar ou consultar outras áreas 1,Análise,"2,5",23/03/2021
FIGF,53504.131713/2011-05,PADO: Direitos do Consumidor - STFC,Giuliani Valeira,FIGF_17_1 - Solicitar ou consultar outras áreas 1,Revisão,0,23/03/2021
GR02FI3,53508.131715/2021-42,PADO: Certificação de Produtos,Stefania Serra,TEC_14_3 - Elaborar Relatório e instruir processo prioridade,Análise,13,26/01/2021
GR02FI3,53508.131715/2021-42,PADO: Certificação de Produtos,Stefania Serra,TEC_01_3 - Ana. e obter inform. conflito,Análise,"4,5",26/01/2021
GR02FI3,53508.131715/2021-42,PADO: Certificação de Produtos,Stefania Serra,APO_02_1 - Resposta a terceiros,Análise,"0,5",26/01/2021
GR02FI3,53508.131715/2021-42,PADO: Certificação de Produtos,Stefania Serra,TEC_25_1 - Encaminhar e instruir PFIS,Análise,"0,5",26/01/2021
GR02FI3,53508.131715/2021-42,PADO: Certificação de Produtos,Michele Mancini,TEC_14_3 - Elaborar Relatório e instruir processo prioridade,Revisão,"1,5",27/01/2021
GR02FI3,53508.131715/2021-42,PADO: Certificação de Produtos,Michele Mancini,APO_02_1 - Resposta a terceiros,Revisão,0,27/01/2021
GR02FI3,53508.131715/2021-42,PADO: Certificação de Produtos,Michele Mancini,TEC_01_3 - Ana. e obter inform. conflito,Revisão,0,27/01/2021
GR02FI3,53508.131715/2021-42,PADO: Certificação de Produtos,Michele Mancini,TEC_25_1 - Encaminhar e instruir PFIS,Revisão,0,27/01/2021
GR02FI2,53508.131723/2021-21,Fiscalização: Uso do Espectro,Ruggiero Emanuela,TEC_01_2 - Ana. e obter inform. monitoração,Análise,"3,5",23/02/2021
GR02FI2,53508.131723/2021-21,Fiscalização: Uso do Espectro,Ruggiero Emanuela,TEC_09_5 - Analisar dados/documentação,Análise,"34,5",25/03/2021
GR02FI2,53508.131725/2020-94,Fiscalização: Qualidade,Sorrentino Dario,SERV_09_1 - Inspeções Recorrente e Não Volumoso,Análise,30,24/11/2020
GR02FI2,53508.131725/2020-94,Fiscalização: Qualidade,Sorrentino Dario,SERV_06_2 - Análise Resposta Dados Volumosos,Análise,9,24/11/2020
GR02FI2,53508.131725/2020-94,Fiscalização: Qualidade,Alberto Gatti,SERV_09_2 - Inspeções Recorrente e Volumosos,Revisão,"6,5",23/11/2020
GR02FI2,53508.131725/2020-94,Fiscalização: Qualidade,Alberto Gatti,SERV_06_2 - Análise Resposta Dados Volumosos,Revisão,0,23/11/2020
GR02FI2,53508.131725/2020-94,Fiscalização: Qualidade,Alberto Gatti,SERV_09_1 - Inspeções Recorrente e Não Volumoso,Revisão,3,30/11/2020
GR02FI2,53508.131725/2020-94,Fiscalização: Qualidade,Alberto Gatti,SERV_06_2 - Análise Resposta Dados Volumosos,Revisão,0,30/11/2020
GR02FI2,53508.131725/2020-94,Fiscalização: Qualidade,Sorrentino Dario,SERV_09_1 - Inspeções Recorrente e Não Volumoso,Análise,30,22/12/2020
GR02FI2,53508.131725/2020-94,Fiscalização: Qualidade,Sorrentino Dario,SERV_06_2 - Análise Resposta Dados Volumosos,Análise,9,22/12/2020
GR02FI2,53508.131725/2020-94,Fiscalização: Qualidade,Alberto Gatti,SERV_09_1 - Inspeções Recorrente e Não Volumoso,Revisão,3,31/12/2020
GR02FI2,53508.131725/2020-94,Fiscalização: Qualidade,Alberto Gatti,SERV_06_2 - Análise Resposta Dados Volumosos,Revisão,0,31/12/2020
GR02FI2,53508.131725/2020-94,Fiscalização: Qualidade,Sorrentino Dario,SERV_09_1 - Inspeções Recorrente e Não Volumoso,Análise,30,27/01/2021
GR02FI2,53508.131725/2020-94,Fiscalização: Qualidade,Sorrentino Dario,SERV_06_2 - Análise Resposta Dados Volumosos,Análise,9,27/01/2021
GR02FI2,53508.131725/2020-94,Fiscalização: Qualidade,Alberto Gatti,SERV_09_1 - Inspeções Recorrente e Não Volumoso,Revisão,3,04/02/2021
GR02FI2,53508.131725/2020-94,Fiscalização: Qualidade,Alberto Gatti,SERV_06_2 - Análise Resposta Dados Volumosos,Revisão,0,04/02/2021
GR02FI2,53508.131725/2020-94,Fiscalização: Qualidade,Sorrentino Dario,SERV_18_3 - Relatório Centralizada Recorrente,Análise,"43,5",19/02/2021
GR02FI2,53508.131725/2020-94,Fiscalização: Qualidade,Sorrentino Dario,SERV_20_1 - Encaminhar processo de fiscalização,Análise,"0,5",19/02/2021
GR02FI2,53508.131725/2020-94,Fiscalização: Qualidade,Alberto Gatti,SERV_18_3 - Relatório Centralizada Recorrente,Revisão,"4,5",01/03/2021
GR02FI2,53508.131725/2020-94,Fiscalização: Qualidade,Alberto Gatti,SERV_20_1 - Encaminhar processo de fiscalização,Revisão,0,01/03/2021
GR02FI2,53508.131743/2020-39,Fiscalização: Qualidade,Sorrentino Dario,SERV_09_1 - Inspeções Recorrente e Não Volumoso,Análise,30,24/11/2020
GR02FI2,53508.131743/2020-39,Fiscalização: Qualidade,Sorrentino Dario,SERV_06_2 - Análise Resposta Dados Volumosos,Análise,9,24/11/2020
GR02FI2,53508.131743/2020-39,Fiscalização: Qualidade,Alberto Gatti,SERV_09_2 - Inspeções Recorrente e Volumosos,Revisão,"6,5",23/11/2020
GR02FI2,53508.131743/2020-39,Fiscalização: Qualidade,Alberto Gatti,SERV_06_2 - Análise Resposta Dados Volumosos,Revisão,0,23/11/2020
GR02FI2,53508.131743/2020-39,Fiscalização: Qualidade,Alberto Gatti,SERV_09_1 - Inspeções Recorrente e Não Volumoso,Revisão,3,30/11/2020
GR02FI2,53508.131743/2020-39,Fiscalização: Qualidade,Alberto Gatti,SERV_06_2 - Análise Resposta Dados Volumosos,Revisão,0,30/11/2020
GR02FI2,53508.131743/2020-39,Fiscalização: Qualidade,Sorrentino Dario,SERV_09_1 - Inspeções Recorrente e Não Volumoso,Análise,30,22/12/2020
GR02FI2,53508.131743/2020-39,Fiscalização: Qualidade,Sorrentino Dario,SERV_06_2 - Análise Resposta Dados Volumosos,Análise,9,22/12/2020
GR02FI2,53508.131743/2020-39,Fiscalização: Qualidade,Alberto Gatti,SERV_09_1 - Inspeções Recorrente e Não Volumoso,Revisão,3,31/12/2020
GR02FI2,53508.131743/2020-39,Fiscalização: Qualidade,Alberto Gatti,SERV_06_2 - Análise Resposta Dados Volumosos,Revisão,0,31/12/2020
GR02FI2,53508.131743/2020-39,Fiscalização: Qualidade,Sorrentino Dario,SERV_09_1 - Inspeções Recorrente e Não Volumoso,Análise,30,27/01/2021
GR02FI2,53508.131743/2020-39,Fiscalização: Qualidade,Sorrentino Dario,SERV_06_2 - Análise Resposta Dados Volumosos,Análise,9,27/01/2021
GR02FI2,53508.131743/2020-39,Fiscalização: Qualidade,Alberto Gatti,SERV_09_1 - Inspeções Recorrente e Não Volumoso,Revisão,3,04/02/2021
GR02FI2,53508.131743/2020-39,Fiscalização: Qualidade,Alberto Gatti,SERV_06_2 - Análise Resposta Dados Volumosos,Revisão,0,04/02/2021
GR02FI2,53508.131743/2020-39,Fiscalização: Qualidade,Sorrentino Dario,SERV_18_3 - Relatório Centralizada Recorrente,Análise,"43,5",19/02/2021
GR02FI2,53508.131743/2020-39,Fiscalização: Qualidade,Sorrentino Dario,SERV_20_1 - Encaminhar processo de fiscalização,Análise,"0,5",19/02/2021
GR02FI2,53508.131743/2020-39,Fiscalização: Qualidade,Alberto Gatti,SERV_18_3 - Relatório Centralizada Recorrente,Revisão,"4,5",01/03/2021
GR02FI2,53508.131743/2020-39,Fiscalização: Qualidade,Alberto Gatti,SERV_20_1 - Encaminhar processo de fiscalização,Revisão,0,01/03/2021
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,26/11/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,26/11/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,26/11/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,21/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,21/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,21/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,21/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,21/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,21/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,Orlando Elisabetta,TEC_14_4_50%,Análise,"12,5",23/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,Orlando Elisabetta,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,23/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,Orlando Elisabetta,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,23/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,Orlando Elisabetta,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,23/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,Damico Enzo,TEC_14_4_50%,Análise,"12,5",23/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,21/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,21/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,21/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,21/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,21/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,21/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,21/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,21/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,21/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,21/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,Damico Enzo,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,23/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,Stefania Serra,TEC_14_4_50%,Revisão,1,23/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,Stefania Serra,TEC_14_4_50%,Revisão,1,23/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,Stefania Serra,TEC_13_1 - Elaborar documentação de fiscalização,Revisão,0,23/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,Stefania Serra,TEC_13_1 - Elaborar documentação de fiscalização,Revisão,0,23/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,Stefania Serra,TEC_13_1 - Elaborar documentação de fiscalização,Revisão,0,23/12/2020
GR02FI3,53508.131761/2020-27,Fiscalização: Certificação,Stefania Serra,TEC_13_1 - Elaborar documentação de fiscalização,Revisão,0,23/12/2020
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,D’Amico Mirko,TEC_09_1 - Analisar documentação contábil-fiscal,Análise,18,29/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,D’Amico Mirko,TEC_14_3 - Elaborar Relatório e instruir processo prioridade,Análise,13,29/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,D’Amico Mirko,TEC_01_3 - Ana. e obter inform. conflito,Análise,"4,5",29/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,29/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,29/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,29/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,29/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,29/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,29/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,29/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,29/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,29/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,D’Amico Mirko,TEC_13_1 - Elaborar documentação de fiscalização,Análise,4,29/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,D’Amico Mirko,TEC_25_1 - Encaminhar e instruir PFIS,Análise,"0,5",29/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,Fabio Costa,TEC_14_3 - Elaborar Relatório e instruir processo prioridade,Revisão,"1,5",30/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,Fabio Costa,TEC_01_3 - Ana. e obter inform. conflito,Revisão,0,30/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,Fabio Costa,TEC_09_1 - Analisar documentação contábil-fiscal,Revisão,0,30/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,Fabio Costa,TEC_13_1 - Elaborar documentação de fiscalização,Revisão,0,30/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,Fabio Costa,TEC_13_1 - Elaborar documentação de fiscalização,Revisão,0,30/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,Fabio Costa,TEC_13_1 - Elaborar documentação de fiscalização,Revisão,0,30/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,Fabio Costa,TEC_13_1 - Elaborar documentação de fiscalização,Revisão,0,30/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,Fabio Costa,TEC_13_1 - Elaborar documentação de fiscalização,Revisão,0,30/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,Fabio Costa,TEC_13_1 - Elaborar documentação de fiscalização,Revisão,0,30/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,Fabio Costa,TEC_13_1 - Elaborar documentação de fiscalização,Revisão,0,30/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,Fabio Costa,TEC_13_1 - Elaborar documentação de fiscalização,Revisão,0,30/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,Fabio Costa,TEC_13_1 - Elaborar documentação de fiscalização,Revisão,0,30/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,Fabio Costa,TEC_13_1 - Elaborar documentação de fiscalização,Revisão,0,30/01/2021
GR02FI3,53508.131792/2021-91,Fiscalização: Certificação,Fabio Costa,TEC_25_1 - Encaminhar e instruir PFIS,Revisão,0,30/01/2021
GR02FI3,53508.131820/2021-49,PADO: Certificação de Produtos,Stefania Serra,TEC_14_3 - Elaborar Relatório e instruir processo prioridade,Análise,13,26/01/2021
GR02FI3,53508.131820/2021-49,PADO: Certificação de Produtos,Stefania Serra,TEC_01_3 - Ana. e obter inform. conflito,Análise,"4,5",26/01/2021
GR02FI3,53508.131820/2021-49,PADO: Certificação de Produtos,Stefania Serra,APO_02_1 - Resposta a terceiros,Análise,"0,5",26/01/2021
GR02FI3,53508.131820/2021-49,PADO: Certificação de Produtos,Stefania Serra,TEC_25_1 - Encaminhar e instruir PFIS,Análise,"0,5",26/01/2021
